ec5_branch_owner_uuid,ec5_branch_uuid,ec5_uuid,created_at_meta.data,uploaded_at_meta.data,title.x,title.y,created_at_site.comp,uploaded_at_site.comp,date_measured,time_started,site_code,site,treatment_field,plot,subplot,nested_subplot,photo_1x1,notes_plot,species_list_site,species_number_all_sites,code_full.code_field,type_of_cover,taxon_code,notes_taxon.codes,percent_cover,photos_species,code_field,taxon_field,family,taxon_code_field,taxon,type,type_sub,duration,duration2,status,code_usda,taxon_morpho,photo_pathway,notes_species.information
060a5adb-824c-4fbe-a694-6a346bbf3390,5e66b723-f677-4f04-aa12-da112255a0bb,060a5adb-824c-4fbe-a694-6a346bbf3390,2023-06-21T14:53:42.000Z,2023-06-21T15:00:20.000Z,2PLANT 0,arch_control_21,2023-06-21T13:39:41.000Z,2023-08-21T03:46:09.000Z,6/21/2023,9:31:00 AM,arch.us,arch,control,21,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=060a5adb-824c-4fbe-a694-6a346bbf3390_1687354305.jpg,,arch,12,2PLANT,non-plant,other,Animal digging/ disturbance,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
78777246-4291-4246-9899-7a4e35f3f758,b59daeff-fdf0-45bb-b320-94a18f0a89f1,78777246-4291-4246-9899-7a4e35f3f758,2023-06-21T15:16:43.000Z,2023-06-21T15:30:25.000Z,2PLANT 0,arch_NPK_28,2023-06-21T15:15:49.000Z,2023-06-21T16:08:17.000Z,6/21/2023,11:13:00 AM,arch.us,arch,npk,28,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=78777246-4291-4246-9899-7a4e35f3f758_1687360462.jpg,,arch,12,2PLANT,non-plant,other,Animal digging/ disturbance,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
1aad7f56-5111-4bad-904f-c57d81641088,4763a31e-e210-49d5-99a0-d0b989206e9e,1aad7f56-5111-4bad-904f-c57d81641088,2023-06-21T16:52:47.000Z,2023-06-21T17:13:26.000Z,2PLANT 0,arch_control_11,2023-06-21T17:08:54.000Z,2023-08-21T03:46:07.000Z,6/21/2023,12:49:00 PM,arch.us,arch,control,11,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1aad7f56-5111-4bad-904f-c57d81641088_1687366229.jpg,,arch,11,2PLANT,non-plant,other,Animal digging/ disturbance,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
1e2c6339-bd80-4d6c-996c-89b24fceac41,546bd99c-31f5-4e19-8da3-4142c0cd5f1f,1e2c6339-bd80-4d6c-996c-89b24fceac41,2023-06-21T17:28:04.000Z,2023-06-21T17:51:18.000Z,2PLANT 1,arch_NPK_18,2023-06-21T17:27:03.000Z,2023-06-21T17:51:14.000Z,6/21/2023,1:25:00 PM,arch.us,arch,npk,18,C,3,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1e2c6339-bd80-4d6c-996c-89b24fceac41_1687368394.jpg,,arch,14,2PLANT,non-plant,soil,Bare soil,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
17a0bd21-d17f-49a0-b181-eea16e6102bf,c06b65fd-cd42-4c12-8a5b-6f1b7d8e6c4c,17a0bd21-d17f-49a0-b181-eea16e6102bf,2023-06-21T17:59:51.000Z,2023-06-21T18:07:50.000Z,2PLANT 0,arch_NPK_08,2023-06-21T18:05:29.000Z,2023-06-21T18:11:09.000Z,6/21/2023,1:57:00 PM,arch.us,arch,npk,8,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=17a0bd21-d17f-49a0-b181-eea16e6102bf_1687370308.jpg,,arch,11,2PLANT,non-plant,other,Animal digging/ disturbance,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
f1174a2c-c9a2-4dde-bf7f-96e2b08a403c,69a0f514-d5a7-406c-9748-ad84dbc933e5,f1174a2c-c9a2-4dde-bf7f-96e2b08a403c,2023-06-21T18:32:37.000Z,2023-06-21T18:39:06.000Z,2PLANT 0,arch_control_01,2023-06-21T18:36:30.000Z,2023-08-21T03:46:05.000Z,6/21/2023,2:30:00 PM,arch.us,arch,control,1,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg,,arch,11,2PLANT,non-plant,other,Animal digging/ disturbance,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
159c39f3-09f2-4853-9e49-618c09166406,408487d9-6cfd-43f9-9e77-19fea96abf0e,159c39f3-09f2-4853-9e49-618c09166406,2023-09-07T16:53:26.000Z,2023-09-07T16:53:38.000Z,1_other_animal diggings/ disturbance 1,sevi_NPK_06,2023-09-07T16:26:29.000Z,2023-09-07T17:29:33.000Z,9/7/2023,9:53:00 AM,sevi.us,sevi,npk,6,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=159c39f3-09f2-4853-9e49-618c09166406_1694102014.jpg,,sevi,10,1_other_animal diggings/ disturbance,non-plant,other,"Metal tag,nail, metal restraint for tag",1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=408487d9-6cfd-43f9-9e77-19fea96abf0e_1694105602.jpg,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
129f1263-13d2-444f-8cbe-e1a939c0a072,07b94553-00f8-4db9-9c01-62249deeb228,129f1263-13d2-444f-8cbe-e1a939c0a072,2023-09-07T16:58:36.000Z,2023-09-07T17:03:38.000Z,1_other_animal diggings/ disturbance 6,sevi_NPK_15,2023-09-07T17:03:29.000Z,2023-09-07T17:03:35.000Z,9/7/2023,10:56:00 AM,sevi.us,sevi,npk,15,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=129f1263-13d2-444f-8cbe-e1a939c0a072_1694105820.jpg,,sevi,7,1_other_animal diggings/ disturbance,non-plant,other,"Mesh, tag, nail",6,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=07b94553-00f8-4db9-9c01-62249deeb228_1694105894.jpg,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
8bbf53b2-0577-46e0-a9de-e286994d3923,85cbfe88-484a-4afe-a296-f5db7af8241a,8bbf53b2-0577-46e0-a9de-e286994d3923,2023-09-07T17:15:39.000Z,2023-09-07T17:29:39.000Z,1_other_bare soil 85,sevi_control_12,2023-09-07T17:18:19.000Z,2023-09-07T17:29:36.000Z,9/7/2023,11:13:00 AM,sevi.us,sevi,control,12,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg,,sevi,9,1_other_bare soil,non-plant,soil,,60,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,"2024/08/14, high cover percentage reduced value based on photo. original cover 85%."
f57efbdf-5bea-4f8d-9e20-61ac5455ffc8,e0076e89-03c9-4b04-999f-5eda603d15cb,f57efbdf-5bea-4f8d-9e20-61ac5455ffc8,2023-09-07T17:36:35.000Z,2023-09-07T17:42:23.000Z,1_other_animal diggings/ disturbance 1,sevi_NPK_17,2023-09-07T17:40:15.000Z,2023-09-07T17:42:22.000Z,9/7/2023,11:35:00 AM,sevi.us,sevi,npk,17,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg,,sevi,8,1_other_animal diggings/ disturbance,non-plant,other,animal hole,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
073881bb-7a81-4cf9-b49f-36726649de0f,5bcd8a18-196c-4520-9405-1ffc941f9737,073881bb-7a81-4cf9-b49f-36726649de0f,2023-09-07T18:49:21.000Z,2023-09-07T23:41:32.000Z,1_other_animal diggings/ disturbance 1,sevi_control_40,2023-09-07T18:49:46.000Z,2023-09-07T18:53:36.000Z,9/7/2023,12:48:00 PM,sevi.us,sevi,control,40,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg,,sevi,10,1_other_animal diggings/ disturbance,non-plant,other,animal hole,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
265eccff-9aa3-42ab-bf20-b3cf84d58387,a3c26dfb-7893-46c1-a69e-8e6327531ae1,265eccff-9aa3-42ab-bf20-b3cf84d58387,2023-06-05T13:46:16.000Z,2023-06-05T14:00:00.000Z,1.4_rocks 0,lubb_NPK_05,2023-06-05T13:45:55.000Z,2023-06-05T13:59:55.000Z,6/5/2023,8:42:00 AM,lubb.us,lubb,npk,5,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg,,lubb,8,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e,99c11a85-eaf8-4c51-8b84-e6976429d48b,aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e,2023-06-05T13:10:30.000Z,2023-06-05T13:34:28.000Z,1.4_rocks 0,lubb_control_08,2023-06-05T13:34:15.000Z,2023-06-05T13:34:22.000Z,6/5/2023,8:07:00 AM,lubb.us,lubb,control,8,C,3,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg,,lubb,11,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
ebd116e4-e8ac-4c4d-9b05-fbcedb49d110,27390009-65da-49ab-8741-83ef3da6e3ba,ebd116e4-e8ac-4c4d-9b05-fbcedb49d110,2023-06-05T14:19:45.000Z,2023-06-05T14:29:21.000Z,1.4_rocks 0,lubb_NPK_27,2023-06-05T14:29:01.000Z,2023-06-05T14:29:15.000Z,6/5/2023,9:16:00 AM,lubb.us,lubb,npk,27,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg,,lubb,11,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
597548d9-ae76-40e6-9d11-3e378c908a8f,0967e0ae-0e7d-494e-b93b-0877ecc999bd,597548d9-ae76-40e6-9d11-3e378c908a8f,2023-06-05T14:11:02.000Z,2023-06-05T14:14:07.000Z,1.4_rocks 0,lubb_control_28,2023-06-05T14:13:52.000Z,2023-06-05T14:14:01.000Z,6/5/2023,9:06:00 AM,lubb.us,lubb,control,28,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg,Mesquite (established) in centerof subplot,lubb,7,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
c324e2f7-7efc-4fd4-adc0-7737a2d9da23,fd079b7b-aaf3-41c3-9c01-9da9a48169e1,c324e2f7-7efc-4fd4-adc0-7737a2d9da23,2023-06-05T14:40:58.000Z,2023-06-05T14:46:27.000Z,1.4_rocks 0,lubb_NPK_29,2023-06-05T14:46:03.000Z,2023-06-21T01:46:21.000Z,6/5/2023,9:37:00 AM,lubb.us,lubb,npk,29,D,4,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg,,lubb,8,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
8ed45400-c325-495a-ab9f-ea1e904eb95a,83d82257-1d8a-4ee8-bb1a-6692eab136bf,8ed45400-c325-495a-ab9f-ea1e904eb95a,2023-06-05T14:53:37.000Z,2023-06-05T15:03:39.000Z,1.4_rocks 0,lubb_control_37,2023-06-05T14:53:46.000Z,2023-06-05T15:03:33.000Z,6/5/2023,9:49:00 AM,lubb.us,lubb,control,37,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg,,lubb,12,5_rocks,non-plant,rock,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
060a5adb-824c-4fbe-a694-6a346bbf3390,7ab6c9f1-81af-4c2a-9709-4e31dbae562c,060a5adb-824c-4fbe-a694-6a346bbf3390,2023-06-21T14:53:08.000Z,2023-06-21T15:00:19.000Z,2PLANT 0,arch_control_21,2023-06-21T13:39:41.000Z,2023-08-21T03:46:09.000Z,6/21/2023,9:31:00 AM,arch.us,arch,control,21,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=060a5adb-824c-4fbe-a694-6a346bbf3390_1687354305.jpg,,arch,12,2PLANT,non-plant,rock,Rocks,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
78777246-4291-4246-9899-7a4e35f3f758,b7a61e86-0d86-4b24-8490-c5004a3bf29d,78777246-4291-4246-9899-7a4e35f3f758,2023-06-21T15:15:46.000Z,2023-06-21T15:30:24.000Z,2PLANT 0,arch_NPK_28,2023-06-21T15:15:49.000Z,2023-06-21T16:08:17.000Z,6/21/2023,11:13:00 AM,arch.us,arch,npk,28,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=78777246-4291-4246-9899-7a4e35f3f758_1687360462.jpg,,arch,12,2PLANT,non-plant,rock,Rocks,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
1aad7f56-5111-4bad-904f-c57d81641088,a87b6206-0f91-4096-8f39-eabbdd9ff27e,1aad7f56-5111-4bad-904f-c57d81641088,2023-06-21T16:52:08.000Z,2023-06-21T17:13:25.000Z,2PLANT 0,arch_control_11,2023-06-21T17:08:54.000Z,2023-08-21T03:46:07.000Z,6/21/2023,12:49:00 PM,arch.us,arch,control,11,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1aad7f56-5111-4bad-904f-c57d81641088_1687366229.jpg,,arch,11,2PLANT,non-plant,rock,Rock,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
1e2c6339-bd80-4d6c-996c-89b24fceac41,fbf8832d-0b3e-4343-9f3e-769cdc2a20e6,1e2c6339-bd80-4d6c-996c-89b24fceac41,2023-06-21T17:28:55.000Z,2023-06-21T17:51:20.000Z,2PLANT 0,arch_NPK_18,2023-06-21T17:27:03.000Z,2023-06-21T17:51:14.000Z,6/21/2023,1:25:00 PM,arch.us,arch,npk,18,C,3,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1e2c6339-bd80-4d6c-996c-89b24fceac41_1687368394.jpg,,arch,14,2PLANT,non-plant,wood,Woody over story,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
17a0bd21-d17f-49a0-b181-eea16e6102bf,f6a5dde5-bcc2-4c02-821f-c8d41f222446,17a0bd21-d17f-49a0-b181-eea16e6102bf,2023-06-21T17:59:15.000Z,2023-06-21T18:07:49.000Z,2PLANT 0,arch_NPK_08,2023-06-21T18:05:29.000Z,2023-06-21T18:11:09.000Z,6/21/2023,1:57:00 PM,arch.us,arch,npk,8,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=17a0bd21-d17f-49a0-b181-eea16e6102bf_1687370308.jpg,,arch,11,2PLANT,non-plant,rock,Rocks,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
f1174a2c-c9a2-4dde-bf7f-96e2b08a403c,31572ce0-04ed-439d-9dbc-fbca385781aa,f1174a2c-c9a2-4dde-bf7f-96e2b08a403c,2023-06-21T18:32:09.000Z,2023-06-21T18:39:04.000Z,2PLANT 0,arch_control_01,2023-06-21T18:36:30.000Z,2023-08-21T03:46:05.000Z,6/21/2023,2:30:00 PM,arch.us,arch,control,1,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg,,arch,11,2PLANT,non-plant,rock,Rocks,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
159c39f3-09f2-4853-9e49-618c09166406,33e09b0f-0cac-41b3-a630-0c7120ab85bf,159c39f3-09f2-4853-9e49-618c09166406,2023-09-07T15:55:26.000Z,2023-09-07T16:26:39.000Z,1_other_rocks 0.5,sevi_NPK_06,2023-09-07T16:26:29.000Z,2023-09-07T17:29:33.000Z,9/7/2023,9:53:00 AM,sevi.us,sevi,npk,6,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=159c39f3-09f2-4853-9e49-618c09166406_1694102014.jpg,,sevi,10,1_other_rocks,non-plant,rock,,0.5,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
62681bb0-fa86-4929-921a-020782947833,220275a5-07a5-44a3-ba3f-8a85d4d179c2,62681bb0-fa86-4929-921a-020782947833,2023-09-07T16:35:36.000Z,2023-09-07T16:44:22.000Z,1_other_rocks 0.5,sevi_control_08,2023-09-07T16:44:15.000Z,2023-09-07T16:44:20.000Z,9/7/2023,10:32:00 AM,sevi.us,sevi,control,8,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=62681bb0-fa86-4929-921a-020782947833_1694104410.jpg,Moved from A1 to B2 becauseofwasp nest in A1,sevi,6,1_other_rocks,non-plant,rock,,0.5,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
129f1263-13d2-444f-8cbe-e1a939c0a072,e1f40c05-1c7d-41d2-9327-032d30444e26,129f1263-13d2-444f-8cbe-e1a939c0a072,2023-09-07T16:57:43.000Z,2023-09-07T17:03:37.000Z,1_other_rocks 0.5,sevi_NPK_15,2023-09-07T17:03:29.000Z,2023-09-07T17:03:35.000Z,9/7/2023,10:56:00 AM,sevi.us,sevi,npk,15,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=129f1263-13d2-444f-8cbe-e1a939c0a072_1694105820.jpg,,sevi,7,1_other_rocks,non-plant,rock,,0.5,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
8bbf53b2-0577-46e0-a9de-e286994d3923,6b12f84a-99ff-4224-befe-70acbecd2add,8bbf53b2-0577-46e0-a9de-e286994d3923,2023-09-07T17:15:59.000Z,2023-09-07T17:29:40.000Z,1_other_litter 28,sevi_control_12,2023-09-07T17:18:19.000Z,2023-09-07T17:29:36.000Z,9/7/2023,11:13:00 AM,sevi.us,sevi,control,12,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg,,sevi,9,1_other_litter,non-plant,litter,,28,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
f57efbdf-5bea-4f8d-9e20-61ac5455ffc8,ddcf399b-a38b-4eb8-a261-3116b49b2436,f57efbdf-5bea-4f8d-9e20-61ac5455ffc8,2023-09-07T17:37:07.000Z,2023-09-07T17:42:24.000Z,1_other_rocks 22,sevi_NPK_17,2023-09-07T17:40:15.000Z,2023-09-07T17:42:22.000Z,9/7/2023,11:35:00 AM,sevi.us,sevi,npk,17,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg,,sevi,8,1_other_rocks,non-plant,rock,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,"2024/08/14, high cover updated based on photo 22% to 2%"
f1d3a5e2-b45b-49bc-998a-57e694e295f2,72786e5f-c288-4b65-b99c-7bf4584b10ff,f1d3a5e2-b45b-49bc-998a-57e694e295f2,2023-09-07T17:47:46.000Z,2023-09-07T17:59:14.000Z,1_other_rocks 1,sevi_control_22,2023-09-07T17:58:53.000Z,2023-09-07T18:00:20.000Z,9/7/2023,11:46:00 AM,sevi.us,sevi,control,22,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg,,sevi,8,1_other_rocks,non-plant,rock,,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f,eaed3a2f-9a2e-4696-92a1-b90003cc0f13,68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f,2023-09-07T18:27:36.000Z,2023-09-07T18:32:50.000Z,1_other_rocks 0.5,sevi_NPK_25,2023-09-07T18:28:26.000Z,2023-09-07T18:32:49.000Z,9/7/2023,12:26:00 PM,sevi.us,sevi,npk,25,B,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f_1694111238.jpg,,sevi,9,1_other_rocks,non-plant,rock,,0.5,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
b287dd4c-247f-4783-a712-d45ee95c09b9,9dbe9440-5c92-4851-ad96-cbf3b4a98976,b287dd4c-247f-4783-a712-d45ee95c09b9,2023-09-07T18:37:24.000Z,2023-09-07T18:42:22.000Z,1_other_rocks 2,sevi_control_35,2023-09-07T18:42:15.000Z,2023-09-07T18:42:21.000Z,9/7/2023,12:35:00 PM,sevi.us,sevi,control,35,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg,,sevi,9,1_other_rocks,non-plant,rock,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
073881bb-7a81-4cf9-b49f-36726649de0f,6786adf3-69dc-4086-94cf-462a8dc30f16,073881bb-7a81-4cf9-b49f-36726649de0f,2023-09-07T18:49:34.000Z,2023-09-07T18:53:39.000Z,1_other_rocks 1,sevi_control_40,2023-09-07T18:49:46.000Z,2023-09-07T18:53:36.000Z,9/7/2023,12:48:00 PM,sevi.us,sevi,control,40,A,1,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg,,sevi,10,1_other_rocks,non-plant,rock,,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81,cd83b2d1-665e-4593-a543-5f4d0bcdf458,8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81,2023-09-07T18:58:56.000Z,2023-09-07T19:02:55.000Z,1_other_rocks 0.5,sevi_NPK_39,2023-09-07T19:02:40.000Z,2023-09-07T19:02:53.000Z,9/7/2023,12:58:00 PM,sevi.us,sevi,npk,39,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81_1694113114.jpg,,sevi,8,1_other_rocks,non-plant,rock,,0.5,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
265eccff-9aa3-42ab-bf20-b3cf84d58387,0469e0be-dbc9-40c4-b220-ad37aa902924,265eccff-9aa3-42ab-bf20-b3cf84d58387,2023-06-05T13:45:36.000Z,2023-06-05T13:59:57.000Z,1.2_bare soil 0,lubb_NPK_05,2023-06-05T13:45:55.000Z,2023-06-05T13:59:55.000Z,6/5/2023,8:42:00 AM,lubb.us,lubb,npk,5,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg,,lubb,8,3_bare soil,non-plant,soil,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e,ed9af2f8-688d-4c86-8565-850cc2dffbc7,aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e,2023-06-05T13:09:24.000Z,2023-06-05T13:34:25.000Z,1.2_bare soil 0,lubb_control_08,2023-06-05T13:34:15.000Z,2023-06-05T13:34:22.000Z,6/5/2023,8:07:00 AM,lubb.us,lubb,control,8,C,3,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg,,lubb,11,3_bare soil,non-plant,soil,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
ebd116e4-e8ac-4c4d-9b05-fbcedb49d110,f57cc3a8-cd83-485e-ba04-10cd4922936b,ebd116e4-e8ac-4c4d-9b05-fbcedb49d110,2023-06-05T14:18:24.000Z,2023-06-05T14:29:19.000Z,1.2_bare soil 25,lubb_NPK_27,2023-06-05T14:29:01.000Z,2023-06-05T14:29:15.000Z,6/5/2023,9:16:00 AM,lubb.us,lubb,npk,27,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg,,lubb,11,3_bare soil,non-plant,soil,,25,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
597548d9-ae76-40e6-9d11-3e378c908a8f,40d9e549-9b98-4071-b4fb-60085dc46e4b,597548d9-ae76-40e6-9d11-3e378c908a8f,2023-06-05T14:09:38.000Z,2023-06-05T14:14:05.000Z,1.2_bare soil 0,lubb_control_28,2023-06-05T14:13:52.000Z,2023-06-05T14:14:01.000Z,6/5/2023,9:06:00 AM,lubb.us,lubb,control,28,B,2,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg,Mesquite (established) in centerof subplot,lubb,7,3_bare soil,non-plant,soil,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
c324e2f7-7efc-4fd4-adc0-7737a2d9da23,534f4a66-3243-4aee-a3df-56711f438aad,c324e2f7-7efc-4fd4-adc0-7737a2d9da23,2023-06-05T14:40:04.000Z,2023-06-05T14:46:25.000Z,1.2_bare soil 0,lubb_NPK_29,2023-06-05T14:46:03.000Z,2023-06-21T01:46:21.000Z,6/5/2023,9:37:00 AM,lubb.us,lubb,npk,29,D,4,https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg,,lubb,8,3_bare soil,non-plant,soil,,0,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
