site_code,site,experiment_type,block,plot,N,P,K,Exclose,Treatment_Other_Name,Treatment_Other_Level,Treatment,first_nutrient_year,first_fenced_year
rook.uk,rook,Experimental (Full Factorial),3,29,1,0,1,0,NULL,NULL,NK,2008,2008
rook.uk,rook,Experimental (Full Factorial),3,30,0,1,1,0,NULL,NULL,PK,2008,2008
saana.fi,saana,Experimental (Full Factorial),1,1,0,1,0,0,NULL,NULL,P,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,2,1,0,0,0,NULL,NULL,N,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,3,1,1,1,1,NULL,NULL,NPK+Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,4,0,0,0,0,NULL,NULL,Control,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,5,0,0,1,0,NULL,NULL,K,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,6,0,1,1,0,NULL,NULL,PK,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,7,0,0,0,1,NULL,NULL,Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,8,1,0,1,0,NULL,NULL,NK,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,9,1,1,0,0,NULL,NULL,NP,2015,2015
saana.fi,saana,Experimental (Full Factorial),1,10,1,1,1,0,NULL,NULL,NPK,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,11,1,1,1,1,NULL,NULL,NPK+Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,12,0,0,0,0,NULL,NULL,Control,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,13,0,1,1,0,NULL,NULL,PK,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,15,0,1,0,0,NULL,NULL,P,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,16,0,0,1,0,NULL,NULL,K,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,17,1,0,0,0,NULL,NULL,N,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,18,0,0,0,1,NULL,NULL,Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,19,1,0,1,0,NULL,NULL,NK,2015,2015
saana.fi,saana,Experimental (Full Factorial),2,20,1,1,1,0,NULL,NULL,NPK,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,21,0,1,0,0,NULL,NULL,P,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,22,1,1,0,0,NULL,NULL,NP,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,23,0,0,1,0,NULL,NULL,K,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,25,1,0,1,0,NULL,NULL,NK,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,26,0,0,0,1,NULL,NULL,Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,27,1,0,0,0,NULL,NULL,N,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,28,0,0,0,0,NULL,NULL,Control,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,29,1,1,1,1,NULL,NULL,NPK+Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),3,30,0,1,1,0,NULL,NULL,PK,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,31,0,0,0,0,NULL,NULL,Control,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,32,1,1,0,0,NULL,NULL,NP,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,33,1,0,0,0,NULL,NULL,N,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,34,1,0,1,0,NULL,NULL,NK,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,35,1,1,1,1,NULL,NULL,NPK+Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,36,0,1,0,0,NULL,NULL,P,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,37,0,0,0,1,NULL,NULL,Fence,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,38,0,1,1,0,NULL,NULL,PK,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,39,1,1,1,0,NULL,NULL,NPK,2015,2015
saana.fi,saana,Experimental (Full Factorial),4,40,0,0,1,0,NULL,NULL,K,2015,2015
sage.us,sage,Experimental (Full Factorial),1,1,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),1,2,1,1,1,0,NULL,NULL,NPK,2008,2008
sage.us,sage,Experimental (Full Factorial),1,3,0,0,1,0,NULL,NULL,K,2008,2008
sage.us,sage,Experimental (Full Factorial),1,4,1,0,1,0,NULL,NULL,NK,2008,2008
sage.us,sage,Experimental (Full Factorial),1,5,1,1,0,0,NULL,NULL,NP,2008,2008
sage.us,sage,Experimental (Full Factorial),1,6,0,0,0,1,NULL,NULL,Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),1,7,0,1,1,0,NULL,NULL,PK,2008,2008
sage.us,sage,Experimental (Full Factorial),1,8,1,0,0,0,NULL,NULL,N,2008,2008
sage.us,sage,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2008,2008
sage.us,sage,Experimental (Full Factorial),1,10,0,0,0,0,NULL,NULL,Control,2008,2008
sage.us,sage,Experimental (Full Factorial),2,11,0,1,1,0,NULL,NULL,PK,2008,2008
sage.us,sage,Experimental (Full Factorial),2,12,1,1,1,0,NULL,NULL,NPK,2008,2008
sage.us,sage,Experimental (Full Factorial),2,13,1,0,0,0,NULL,NULL,N,2008,2008
sage.us,sage,Experimental (Full Factorial),2,14,0,0,0,0,NULL,NULL,Control,2008,2008
sage.us,sage,Experimental (Full Factorial),2,15,0,0,0,1,NULL,NULL,Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),2,16,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),2,17,0,0,1,0,NULL,NULL,K,2008,2008
sage.us,sage,Experimental (Full Factorial),2,18,1,1,0,0,NULL,NULL,NP,2008,2008
sage.us,sage,Experimental (Full Factorial),2,19,1,0,1,0,NULL,NULL,NK,2008,2008
sage.us,sage,Experimental (Full Factorial),2,20,0,1,0,0,NULL,NULL,P,2008,2008
sage.us,sage,Experimental (Full Factorial),3,21,0,0,1,0,NULL,NULL,K,2008,2008
sage.us,sage,Experimental (Full Factorial),3,22,1,1,0,0,NULL,NULL,NP,2008,2008
sage.us,sage,Experimental (Full Factorial),3,23,0,0,0,0,NULL,NULL,Control,2008,2008
sage.us,sage,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2008,2008
sage.us,sage,Experimental (Full Factorial),3,25,0,1,0,0,NULL,NULL,P,2008,2008
sage.us,sage,Experimental (Full Factorial),3,26,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),3,27,1,0,1,0,NULL,NULL,NK,2008,2008
sage.us,sage,Experimental (Full Factorial),3,28,0,0,0,1,NULL,NULL,Fence,2008,2008
sage.us,sage,Experimental (Full Factorial),3,29,0,1,1,0,NULL,NULL,PK,2008,2008
sage.us,sage,Experimental (Full Factorial),3,30,1,0,0,0,NULL,NULL,N,2008,2008
saline.us,saline,Experimental (Full Factorial),1,1,1,1,1,0,NULL,NULL,NPK,2008,2008
saline.us,saline,Experimental (Full Factorial),1,2,0,1,0,0,NULL,NULL,P,2008,2008
saline.us,saline,Experimental (Full Factorial),1,3,1,1,0,0,NULL,NULL,NP,2008,2008
saline.us,saline,Experimental (Full Factorial),1,4,0,1,1,0,NULL,NULL,PK,2008,2008
saline.us,saline,Experimental (Full Factorial),1,5,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
saline.us,saline,Experimental (Full Factorial),1,6,1,0,0,0,NULL,NULL,N,2008,2008
saline.us,saline,Experimental (Full Factorial),1,7,0,0,0,1,NULL,NULL,Fence,2008,2008
saline.us,saline,Experimental (Full Factorial),1,8,0,0,1,0,NULL,NULL,K,2008,2008
saline.us,saline,Experimental (Full Factorial),1,9,0,0,0,0,NULL,NULL,Control,2008,2008
saline.us,saline,Experimental (Full Factorial),1,10,1,0,1,0,NULL,NULL,NK,2008,2008
saline.us,saline,Experimental (Full Factorial),2,11,0,1,0,0,NULL,NULL,P,2008,2008
saline.us,saline,Experimental (Full Factorial),2,12,0,1,1,0,NULL,NULL,PK,2008,2008
saline.us,saline,Experimental (Full Factorial),2,13,0,0,0,0,NULL,NULL,Control,2008,2008
saline.us,saline,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2008,2008
saline.us,saline,Experimental (Full Factorial),2,15,1,1,1,0,NULL,NULL,NPK,2008,2008
saline.us,saline,Experimental (Full Factorial),2,16,0,0,1,0,NULL,NULL,K,2008,2008
saline.us,saline,Experimental (Full Factorial),2,17,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
saline.us,saline,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2008,2008
saline.us,saline,Experimental (Full Factorial),2,19,0,0,0,1,NULL,NULL,Fence,2008,2008
saline.us,saline,Experimental (Full Factorial),2,20,1,0,0,0,NULL,NULL,N,2008,2008
saline.us,saline,Experimental (Full Factorial),3,21,1,1,0,0,NULL,NULL,NP,2008,2008
saline.us,saline,Experimental (Full Factorial),3,22,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
saline.us,saline,Experimental (Full Factorial),3,23,1,1,1,0,NULL,NULL,NPK,2008,2008
saline.us,saline,Experimental (Full Factorial),3,24,0,1,0,0,NULL,NULL,P,2008,2008
saline.us,saline,Experimental (Full Factorial),3,25,1,0,1,0,NULL,NULL,NK,2008,2008
saline.us,saline,Experimental (Full Factorial),3,26,1,0,0,0,NULL,NULL,N,2008,2008
saline.us,saline,Experimental (Full Factorial),3,27,0,0,1,0,NULL,NULL,K,2008,2008
saline.us,saline,Experimental (Full Factorial),3,28,0,0,0,0,NULL,NULL,Control,2008,2008
saline.us,saline,Experimental (Full Factorial),3,29,0,1,1,0,NULL,NULL,PK,2008,2008
saline.us,saline,Experimental (Full Factorial),3,30,0,0,0,1,NULL,NULL,Fence,2008,2008
sava.us,sava,Experimental (Full Factorial),1,1,0,0,0,0,NULL,NULL,Control,2008,2008
sava.us,sava,Experimental (Full Factorial),1,2,1,0,1,0,NULL,NULL,NK,2008,2008
sava.us,sava,Experimental (Full Factorial),1,3,0,1,1,0,NULL,NULL,PK,2008,2008
sava.us,sava,Experimental (Full Factorial),1,4,0,0,1,0,NULL,NULL,K,2008,2008
sava.us,sava,Experimental (Full Factorial),1,5,1,0,0,0,NULL,NULL,N,2008,2008
sava.us,sava,Experimental (Full Factorial),1,6,1,1,0,0,NULL,NULL,NP,2008,2008
sava.us,sava,Experimental (Full Factorial),1,7,1,1,1,0,NULL,NULL,NPK,2008,2008
sava.us,sava,Experimental (Full Factorial),1,8,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
sava.us,sava,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2008,2008
sava.us,sava,Experimental (Full Factorial),1,10,0,0,0,1,NULL,NULL,Fence,2008,2008
sava.us,sava,Experimental (Full Factorial),2,11,0,0,1,0,NULL,NULL,K,2008,2008
sava.us,sava,Experimental (Full Factorial),2,12,1,1,0,0,NULL,NULL,NP,2008,2008
sava.us,sava,Experimental (Full Factorial),2,13,0,1,1,0,NULL,NULL,PK,2008,2008
sava.us,sava,Experimental (Full Factorial),2,14,0,0,0,1,NULL,NULL,Fence,2008,2008
sava.us,sava,Experimental (Full Factorial),2,15,1,0,0,0,NULL,NULL,N,2008,2008
sava.us,sava,Experimental (Full Factorial),2,16,0,1,0,0,NULL,NULL,P,2008,2008
sava.us,sava,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2008,2008
sava.us,sava,Experimental (Full Factorial),2,18,1,1,1,0,NULL,NULL,NPK,2008,2008
sava.us,sava,Experimental (Full Factorial),2,19,1,0,1,0,NULL,NULL,NK,2008,2008
sava.us,sava,Experimental (Full Factorial),2,20,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
sedg.us,sedg,Experimental (Nutrients Only),1,1,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,2,1,1,0,0,NULL,NULL,NP,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,3,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,4,0,1,1,0,NULL,NULL,PK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,5,0,1,0,0,NULL,NULL,P,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,6,1,0,1,0,NULL,NULL,NK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,7,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,8,1,0,0,0,NULL,NULL,N,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,9,0,0,1,0,NULL,NULL,K,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),1,10,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,11,0,1,1,0,NULL,NULL,PK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,12,0,1,0,0,NULL,NULL,P,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,13,1,0,0,0,NULL,NULL,N,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,14,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,15,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,16,1,0,1,0,NULL,NULL,NK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,17,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,18,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,19,0,0,1,0,NULL,NULL,K,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),2,20,1,1,0,0,NULL,NULL,NP,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,21,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,22,0,1,1,0,NULL,NULL,PK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,23,1,0,0,0,NULL,NULL,N,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,24,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,25,1,1,0,0,NULL,NULL,NP,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,26,0,0,1,0,NULL,NULL,K,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,27,1,1,1,0,NULL,NULL,NPK,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,28,0,0,0,0,NULL,NULL,Control,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,29,0,1,0,0,NULL,NULL,P,2008,NULL
sedg.us,sedg,Experimental (Nutrients Only),3,30,1,0,1,0,NULL,NULL,NK,2008,NULL
sereng.tz,sereng,Experimental (Full Factorial),1,1,0,0,0,1,NULL,NULL,Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,2,1,0,1,0,NULL,NULL,NK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,3,0,0,1,0,NULL,NULL,K,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,4,0,1,1,0,NULL,NULL,PK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,5,1,1,1,1,NULL,NULL,NPK+Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,6,1,1,1,0,NULL,NULL,NPK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,7,0,0,0,0,NULL,NULL,Control,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,8,1,0,0,0,NULL,NULL,N,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),1,10,1,1,0,0,NULL,NULL,NP,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,11,0,1,1,0,NULL,NULL,PK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,12,1,1,1,1,NULL,NULL,NPK+Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,13,1,0,0,0,NULL,NULL,N,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,15,0,1,0,0,NULL,NULL,P,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,16,0,0,0,0,NULL,NULL,Control,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,17,1,0,1,0,NULL,NULL,NK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,18,0,0,1,0,NULL,NULL,K,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,19,1,1,1,0,NULL,NULL,NPK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),2,20,0,0,0,1,NULL,NULL,Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,21,1,0,1,0,NULL,NULL,NK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,22,0,1,0,0,NULL,NULL,P,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,23,0,0,0,0,NULL,NULL,Control,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,25,0,0,0,1,NULL,NULL,Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,26,1,1,0,0,NULL,NULL,NP,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,27,1,1,1,1,NULL,NULL,NPK+Fence,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,28,0,0,1,0,NULL,NULL,K,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,29,0,1,1,0,NULL,NULL,PK,2009,2008
sereng.tz,sereng,Experimental (Full Factorial),3,30,1,0,0,0,NULL,NULL,N,2009,2008
sevi.us,sevi,Experimental (Nutrients Only),1,1,0,0,1,0,NULL,NULL,K,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,2,0,0,1,0,NULL,NULL,K,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,3,0,1,0,0,NULL,NULL,P,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,4,0,1,1,0,NULL,NULL,PK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,5,0,1,0,0,NULL,NULL,P,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,6,1,1,1,0,NULL,NULL,NPK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,7,0,1,1,0,NULL,NULL,PK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,8,0,0,0,0,NULL,NULL,Control,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,9,0,1,1,0,NULL,NULL,PK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,10,0,0,1,0,NULL,NULL,K,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,11,0,1,0,0,NULL,NULL,P,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,12,0,0,0,0,NULL,NULL,Control,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,13,1,0,0,0,NULL,NULL,N,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,14,0,1,1,0,NULL,NULL,PK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,15,1,1,1,0,NULL,NULL,NPK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,16,1,1,0,0,NULL,NULL,NP,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,17,1,1,1,0,NULL,NULL,NPK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,18,0,0,1,0,NULL,NULL,K,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,19,1,1,0,0,NULL,NULL,NP,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,20,1,0,0,0,NULL,NULL,N,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,21,1,1,0,0,NULL,NULL,NP,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,22,0,0,0,0,NULL,NULL,Control,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,23,1,0,0,0,NULL,NULL,N,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,24,1,1,0,0,NULL,NULL,NP,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,25,1,1,1,0,NULL,NULL,NPK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,26,1,0,1,0,NULL,NULL,NK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,27,1,0,0,0,NULL,NULL,N,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,28,1,1,0,0,NULL,NULL,NP,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,29,0,0,1,0,NULL,NULL,K,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,30,1,0,1,0,NULL,NULL,NK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,31,1,0,1,0,NULL,NULL,NK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,32,1,0,1,0,NULL,NULL,NK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,33,0,1,0,0,NULL,NULL,P,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,34,0,1,0,0,NULL,NULL,P,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,35,0,0,0,0,NULL,NULL,Control,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,36,1,0,1,0,NULL,NULL,NK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,37,0,1,1,0,NULL,NULL,PK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,38,1,0,0,0,NULL,NULL,N,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,39,1,1,1,0,NULL,NULL,NPK,2008,NULL
sevi.us,sevi,Experimental (Nutrients Only),1,40,0,0,0,0,NULL,NULL,Control,2008,NULL
sgs.us,sgs,Experimental (Full Factorial),1,1,1,0,1,0,Global Change,Control,NK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,2,1,1,1,0,Global Change,Control,NPK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,3,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,4,1,1,0,0,Global Change,Control,NP,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,5,0,1,0,0,Global Change,Control,P,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,6,0,0,0,1,Global Change,Control,Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,7,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,8,0,0,0,0,Global Change,Control,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,9,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,10,1,0,0,0,Global Change,Control,N,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,11,0,1,1,0,Global Change,Control,PK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,12,0,0,1,0,Global Change,Control,K,2008,2008
sgs.us,sgs,Experimental (Full Factorial),1,13,1,1,1,1,Global Change,Control,NPK+Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,14,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,15,1,1,0,0,Global Change,Control,NP,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,16,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,17,0,0,0,1,Global Change,Control,Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,18,0,0,1,0,Global Change,Control,K,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,19,0,0,0,0,Global Change,Control,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,20,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,21,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,22,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,23,1,0,0,0,Global Change,Control,N,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,24,1,1,1,1,Global Change,Control,NPK+Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,25,1,0,1,0,Global Change,Control,NK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,26,0,1,1,0,Global Change,Control,PK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,27,0,1,0,0,Global Change,Control,P,2008,2008
sgs.us,sgs,Experimental (Full Factorial),2,28,1,1,1,0,Global Change,Control,NPK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,29,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,30,1,1,0,0,Global Change,Control,NP,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,31,1,0,1,0,Global Change,Control,NK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,32,0,0,1,0,Global Change,Control,K,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,33,0,1,1,0,Global Change,Control,PK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,34,1,1,1,0,Global Change,Control,NPK,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,35,0,0,0,1,Global Change,Control,Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,36,0,1,0,0,Global Change,Control,P,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,37,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,38,0,0,0,0,Global Change,Control,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,39,0,0,0,0,Global Change,Global Change,Control,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,40,1,1,1,1,Global Change,Control,NPK+Fence,2008,2008
sgs.us,sgs,Experimental (Full Factorial),3,41,1,0,0,0,Global Change,Control,N,2008,2008
shps.us,shps,Experimental (Full Factorial),1,1,1,0,0,0,ORGANIC MATTER ADDITION,CONTROL,N,2008,2008
shps.us,shps,Experimental (Full Factorial),1,2,0,0,0,0,ORGANIC MATTER ADDITION,CONTROL,Control,2008,2008
shps.us,shps,Experimental (Full Factorial),1,3,0,1,1,0,ORGANIC MATTER ADDITION,CONTROL,PK,2008,2008
shps.us,shps,Experimental (Full Factorial),1,4,0,1,0,0,ORGANIC MATTER ADDITION,CONTROL,P,2008,2008
shps.us,shps,Experimental (Full Factorial),1,5,1,0,1,0,ORGANIC MATTER ADDITION,CONTROL,NK,2008,2008
shps.us,shps,Experimental (Full Factorial),1,6,1,1,1,0,ORGANIC MATTER ADDITION,CONTROL,NPK,2008,2008
shps.us,shps,Experimental (Full Factorial),1,7,1,1,1,1,ORGANIC MATTER ADDITION,CONTROL,NPK+Fence,2008,2008
