"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
119,NA,1655215048.6,5000.09999990463,2022-06-14 08:57:28,08:57:28,5,"tmpl.us_block1_plot8_schiz","stan",1655212441.92951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.346874305361,174.438351515152,-3.33907403613813,66.0770391575581,0,24.4112649522099,26.2899490909091,-1.24143669840156e-05,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212441.92951,569.496747387167,576.416695149839,25.4722064726465,24.7842306912966,572.327916112167,25.5891701711368,428.780904006967,99.4401171136767,0.0871052230488455,33.5137156838366,34.0790271758437,999.9,0,0,9081.34022024867,0,530.676429955595,-6.91993295780025,584.275734156678,591.034882306568,0.687975535333108,576.416695149839,24.7842306912966,2.5329650960302,2.46454881851687,20.9901622615888,20.5246731966696,1999.99793605684,0.979999962166963,0.0200000163410302,0,2.18146313499112,0,12053.5116802842,16749.4445470693,40.7838915630551,41.4095335701599,40.678403285968,40.5894071047957,40.3558106571936,1959.9978277087,39.9999937833037,0,1655215049,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.93214852466457,-0.00123955568892047,487.938436245939,1,0.691888298335746,0.00072685331947011,0.891754407830617,1,2,2,"2/2",2.97475,2.72466,0.0475173,0.0422663,0.12404,0.11575,29929.5,30196.2,29240.8,29182.6,33949,34279.5,41201,41563.1,1.92132,1.92485,0.0950545,0,32.4093,999.9,64.3,33.6,33.7699,63.3393,32.2276,1,0.400221,-0.0800871,20.378,5.21684,12.0099,4.9875,3.28808,3433.4,9999,9999,63.4,1.86738,1.86646,1.86587,1.86584,1.86766,1.87012,1.86875,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.275,-0.1076,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38633.6,38633.3,0.447998,2.25098,1.39648,2.29614,1.49536,2.39014,38.6241,15.0777,18,504.007,513.56,31.7093,32.4647,30.0002,32.2263,32.1116,8.89874,34.8259,58.3609,31.7312,129.017,24.4802,100.012,99.8429
120,NA,1655215054.1,5005.59999990463,2022-06-14 08:57:34,08:57:34,5,"tmpl.us_block1_plot8_schiz","stan",1655212444.24488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.708791901154,157.628703030303,-3.04183126385135,66.0770391575581,0,24.4881366017407,26.3315133333333,0.00810202067392045,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212444.24488,569.133529598891,576.03153756763,25.4729552246673,24.7839676117125,571.963309265572,25.5899103928128,428.844256709711,99.4401628216504,0.0871167340754215,33.5135650044366,34.0789018722271,999.9,0,0,9082.15801685892,0,530.418683700089,-6.89799322136919,583.903243620603,590.639924380831,0.688987385789778,576.03153756763,24.7839676117125,2.53304075078083,2.46452377519965,20.9908637147728,20.5247464680124,1999.99800443656,0.979999961490683,0.0200000166814552,0,2.18158632653061,0,12051.7633558119,16749.4451197871,40.7853695652174,41.4111776397516,40.6800084294587,40.5910354924579,40.3571696539485,1959.99789529725,39.9999946761313,0,1655215054.4,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.9084999913864,-0.00110971692627315,487.703502075128,1,0.692977535741932,0.00073265834242137,0.892012673393132,1,2,2,"2/2",2.97555,2.72612,0.0432427,0.0373429,0.124172,0.115744,30062.7,30350.8,29239.7,29182.1,33942.2,34279.1,41199.1,41562.6,1.92245,1.92393,0.0956729,0,32.3938,999.9,64.3,33.6,33.7719,63.3993,32.8285,1,0.400188,-0.0898175,20.3789,5.22148,12.0099,4.98915,3.28895,3433.4,9999,9999,63.4,1.86739,1.86646,1.86586,1.86584,1.86768,1.87012,1.86875,1.87015,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.256,-0.1072,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38633.7,38633.4,0.407715,2.2522,1.39648,2.29614,1.49536,2.41211,38.6487,15.0777,18,504.769,512.924,31.7582,32.4656,30.0001,32.2287,32.1133,8.03875,34.8259,58.3609,31.7675,108.727,24.455,100.008,99.8414
121,NA,1655215058.6,5010.09999990463,2022-06-14 08:57:38,08:57:38,5,"tmpl.us_block1_plot8_schiz","stan",1655212446.09777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.365525262881,142.64296969697,-3.37676902217469,66.0770391575581,0,24.4880161587279,26.3539672727273,0.00564513592584003,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212446.09777,568.832453943917,575.710999147649,25.4735748077673,24.7837583954602,571.661111759443,25.5905229763256,428.894891746626,99.4401984483064,0.0871259671776911,33.513432771768,34.0787860170243,999.9,0,0,9082.80298900514,0,530.214582310693,-6.87853050229037,583.594468310357,590.311234329842,0.689816179096542,575.710999147649,24.7837583954602,2.5331032959124,2.46450384168292,20.9914372287187,20.5248054614737,1999.99799698528,0.979999960365313,0.0200000175385707,0,2.18161716616421,0,12050.360828161,16749.4450434474,40.7865411420465,41.4124820003547,40.6812882603299,40.5923174321688,40.3582518176982,1959.99788792339,39.9999946799078,0,1655215058.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.88482324904276,-0.00097953126390949,487.490337237044,1,0.693994705430946,0.00073809220270767,0.892282618520737,1,2,2,"2/2",2.97454,2.72453,0.0393445,0.0330822,0.124238,0.115757,30185,30485.4,29239.5,29182.3,33939.6,34278.7,41199.1,41562.7,1.92157,1.92458,0.0932775,0,32.3784,999.9,64.2,33.6,33.7143,63.3893,33.129,1,0.400254,-0.131495,20.3784,5.21819,12.0099,4.9879,3.28838,3433.4,9999,9999,63.4,1.86738,1.86646,1.86589,1.86584,1.86768,1.87012,1.86876,1.8702,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.24,-0.1071,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38633.8,38633.5,0.366211,2.2644,1.39648,2.29736,1.49536,2.37427,38.6487,15.0777,18,504.211,513.394,31.7936,32.4656,30.0002,32.2313,32.1147,7.29192,34.8259,57.9758,31.8113,95.2508,24.434,100.008,99.842
122,NA,1655215063.6,5015.09999990463,2022-06-14 08:57:43,08:57:43,5,"tmpl.us_block1_plot8_schiz","stan",1655212448.18291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.677123211609,125.387254545454,-3.51262407067303,66.0770391575581,0,24.4861312662809,26.3725181818182,0.0011600361688336,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212448.18291,568.48171645074,575.337148435119,25.4742855304332,24.7835168055285,571.309100152654,25.5912257133871,428.951646772256,99.440239399309,0.0871359226216001,33.5132757597236,34.0786487817844,999.9,0,0,9083.53163550988,0,529.987977257021,-6.8554173478188,583.234744626934,589.927880284572,0.69076849010816,575.337148435119,24.7835168055285,2.53317504485692,2.46448081833082,20.9920907828023,20.5248675196686,1999.99799769647,0.979999959067954,0.0200000185345973,0,2.18158387525472,0,12048.7943758306,16749.4450429698,40.7878571808275,41.4139471958891,40.682716133605,40.5937389031629,40.3594612385931,1959.99788783556,39.9999955701249,0,1655215064,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.86222937997817,-0.00085512608851776,487.298803076319,1,0.694926545624632,0.00074308001238572,0.892547608682301,1,2,2,"2/2",2.97491,2.72492,0.0347648,0.0281321,0.124295,0.115683,30328.3,30641,29239.1,29182,33936.9,34281.1,41198.6,41562.2,1.92155,1.92442,0.0961274,0,32.3569,999.9,64.2,33.6,33.7169,63.3093,32.2837,1,0.400252,-0.25918,20.3783,5.21909,12.0099,4.9882,3.28848,3433.4,9999,9999,63.4,1.86738,1.86646,1.86589,1.86584,1.86768,1.87012,1.86875,1.87015,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.221,-0.1069,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38633.8,38633.6,0.334473,2.28149,1.39648,2.29614,1.49536,2.25952,38.6733,15.0689,18,504.197,513.296,31.8434,32.4656,30.0002,32.2315,32.1158,6.66057,34.8259,57.9758,31.8791,81.688,24.4065,100.007,99.8407
123,NA,1655215068.6,5020.09999990463,2022-06-14 08:57:48,08:57:48,5,"tmpl.us_block1_plot8_schiz","stan",1655212450.26871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3462754721921,108.541854545454,-3.33707673020617,66.0770391575581,0,24.4672625278329,26.381816969697,0.00029476726795159,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212450.26871,568.118140543511,574.951257010197,25.4750059297096,24.7832654996459,570.944237378098,25.5919380866678,429.008401745613,99.4402776469547,0.0871461918935906,33.5131200513456,34.0785179709632,999.9,0,0,9084.25701133144,0,529.763930798513,-6.83310185064012,582.861835393431,589.532182336399,0.691740211389058,574.951257010197,24.7832654996459,2.53324768690687,2.46445676314625,20.9927495808684,20.5249223614111,1999.99802673513,0.979999958303824,0.0200000189978753,0,2.18154632613314,0,12047.2500283286,16749.4452638102,40.7891711225213,41.4154100566572,40.6841473087819,40.5951581090652,40.3606687322946,1959.99791696176,39.9999955736544,0,1655215068.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.83497077114123,-0.0007048032670254,487.064993637164,1,0.696094342771576,0.00074934474492403,0.892910802212629,1,2,2,"2/2",2.97462,2.72465,0.0302659,0.0240088,0.124322,0.115688,30469.4,30771.2,29238.8,29182.2,33935.1,34281,41197.9,41562.4,1.9215,1.92428,0.097312,0,32.3354,999.9,64.2,33.6,33.7159,63.4693,32.2436,1,0.400358,-0.318584,20.3777,5.21699,12.0099,4.98745,3.28828,3433.4,9999,9999,63.4,1.8674,1.86646,1.86586,1.86584,1.86768,1.87012,1.86875,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.203,-0.1068,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38633.9,38633.7,0.305176,2.27539,1.39648,2.29614,1.49536,2.39502,38.6733,15.0689,18,504.186,513.206,31.911,32.4656,30.0002,32.2343,32.1175,5.93909,34.8259,57.5894,31.9405,61.4145,24.3699,100.005,99.8414
124,NA,1655215073.6,5025.09999990463,2022-06-14 08:57:53,08:57:53,5,"tmpl.us_block1_plot8_schiz","stan",1655212452.35518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1860681158229,92.7994157575757,-3.14352954832605,66.0770391575581,0,24.4710589940784,26.395656969697,0.00029166113450272,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212452.35518,567.742661944228,574.55392787149,25.475734310659,24.7830135235736,570.567460426625,25.5926583747899,429.065069979518,99.4403159575409,0.0871564089632906,33.5129610084034,34.0783739141973,999.9,0,0,9084.99217514374,0,529.540324484741,-6.81125134938795,582.476701017621,589.1247599356,0.69272059335257,574.55392787149,24.7830135235736,2.53332112616541,2.46443264188412,20.993413008889,20.5249764258735,1999.99803095975,0.979999957010172,0.0200000199911544,0,2.18161616099071,0,12045.7361716055,16749.4452896948,40.7904829721362,41.4168705882353,40.6855427686864,40.5965750552853,40.3618743034056,1959.99792038921,39.9999964617426,0,1655215073.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.81349539190546,-0.00058618250022933,486.873900024675,1,0.69705591857737,0.00075451207109318,0.893216794024035,1,2,2,"2/2",2.97463,2.72498,0.0259636,0.0193091,0.124369,0.115633,30604.8,30919.3,29239,29182.2,33933.6,34283.1,41198.2,41562.5,1.92175,1.924,0.0975206,0,32.3147,999.9,64.1,33.6,33.6649,63.3893,32.9367,1,0.400252,-0.364469,20.3778,5.21774,12.0099,4.9879,3.2882,3433.4,9999,9999,63.4,1.86739,1.86646,1.86588,1.86584,1.86768,1.87012,1.86875,1.87015,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.187,-0.1067,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38634,38633.7,0.26123,2.29736,1.39648,2.29736,1.49536,2.2644,38.6733,15.0602,18,504.351,513.013,31.9761,32.4656,30.0001,32.2343,32.1175,5.21635,35.1134,57.5894,32.002,47.8828,24.34,100.006,99.8415
125,NA,1655215079.1,5030.59999990463,2022-06-14 08:57:59,08:57:59,5,"tmpl.us_block1_plot8_schiz","stan",1655212454.67422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9062546526728,74.552306060606,-3.37643293199301,66.0770391575581,0,24.4293548837688,26.4026824242424,0.00010092523543684,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212454.67422,567.311582066239,574.096791921095,25.4765523536898,24.7826952791869,570.134924845161,25.5934673289439,429.127951579182,99.4403591692444,0.0871678733300928,33.5127905877154,34.0782180556783,999.9,0,0,9085.80521343349,0,529.292152832523,-6.78519528102791,582.03451610289,588.656014465043,0.693856886243995,574.096791921095,24.7826952791869,2.53340360683164,2.4644020491825,20.9941552687132,20.5250107904993,1999.99804684048,0.97999995581087,0.0200000208572691,0,2.18167264692886,0,12044.0888484313,16749.4454352629,40.7919381352187,41.418479540433,40.6870906760937,40.5981467962881,40.3632115775519,1959.99793548387,39.9999973486522,0,1655215079,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.78804884691864,-0.00044542576884017,486.6619319502,1,0.698159651830404,0.00076045719712171,0.893606544279593,1,2,2,"2/2",2.97479,2.72506,0.0208928,0.014043,0.124382,0.115455,30764.3,31084.4,29239.3,29181.5,33933.3,34289.3,41198.7,41561.7,1.92185,1.92412,0.099048,0,32.2932,999.9,64.1,33.6,33.663,63.4193,33.0569,1,0.400333,-0.46537,20.3775,5.21744,12.0099,4.98785,3.28803,3433.4,9999,9999,63.4,1.86739,1.86646,1.86589,1.86584,1.86768,1.87012,1.86874,1.87014,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.168,-0.1067,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38634.1,38633.8,0.22583,2.31201,1.39648,2.29736,1.49536,2.25952,38.6979,15.0602,18,504.417,513.101,32.0508,32.4627,30.0001,32.2343,32.1175,4.48902,35.1134,57.209,32.0752,27.6197,24.3094,100.007,99.8394
126,NA,1655215115.6,5067.09999990463,2022-06-14 08:58:35,08:58:35,5,"tmpl.us_block1_plot8_schiz","stan",1655212471.38386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.562820753068,404.840357575757,3.25769511378426,66.0770391575581,0,24.2402066381604,26.4114854545454,0.00038699405495898,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212471.38386,565.030167829938,572.260580854236,25.482330796698,24.7795572041802,567.844053246948,25.599181410995,429.577216924427,99.4406634583297,0.0872489244427856,33.5117573548784,34.077150153684,999.9,0,0,9091.5860094845,0,527.538334442786,-7.2303980192176,579.695398621604,586.772333087904,0.702773419500378,572.260580854236,24.7795572041802,2.53398620719241,2.46409737652586,20.9994175696399,20.5246808636603,1999.99820321419,0.979999941073154,0.0200000332133134,0,2.18159073504874,0,12034.6025309564,16749.4465882146,40.8021601826644,41.4296732238518,40.6981009045403,40.6091218055678,40.3724884517432,1959.9980600685,40.0000175638886,0,1655215115.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-7.2145358716867,-0.00282150176071702,485.171281426536,1,0.707140228719688,0.00080926617150893,0.89771842838542,1,2,2,"2/2",2.97422,2.72443,0.0977877,0.101189,0.124419,0.114876,28349.7,28338.1,29241.1,29182.9,33935.3,34314.8,41201.4,41563.3,1.92162,1.92502,0.108533,0,32.2004,999.9,63.7,33.7,33.6396,63.3593,32.9928,1,0.399207,-0.707154,20.3768,5.21924,12.0099,4.9884,3.28853,3433.4,9999,9999,63.4,1.86737,1.86644,1.86584,1.86584,1.86767,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.556,-0.1066,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38634.7,38634.4,1.03638,2.23755,1.39648,2.29858,1.49536,2.2583,38.7471,15.0689,18,504.268,513.733,32.5417,32.4464,29.9998,32.2343,32.1175,20.7611,35.3954,56.0674,32.5872,419.963,24.1178,100.013,99.8436
127,NA,1655215120.6,5072.09999990463,2022-06-14 08:58:40,08:58:40,5,"tmpl.us_block1_plot8_schiz","stan",1655212473.4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.578406806065,413.438121212121,1.50233937484762,66.0770391575581,0,24.2181468247084,26.424216969697,0.00015169306099377,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212473.4741,564.899626454853,572.14071360014,25.4830700229905,24.7791113973324,567.712523457617,25.5999124628817,429.633029231173,99.440702009477,0.087259186532994,33.5116625921376,34.0770488416988,999.9,0,0,9092.30156546156,0,527.320707730783,-7.24107196778087,579.561841883485,586.649246040011,0.703958448389856,572.14071360014,24.7791113973324,2.5340607301948,2.46405397652685,21.0000845003063,20.5246024477448,1999.99825289575,0.979999938750439,0.0200000352404352,0,2.18163506493506,0,12033.6821358371,16749.446990172,40.8034023341523,41.4310338715339,40.6994252369252,40.6104503334503,40.3736253071253,1959.9981019656,40.0000254475255,0,1655215121,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-7.22795221524985,-0.00289614840151512,484.96106038988,1,0.70843146789686,0.00081633892661742,0.898398682659577,1,2,2,"2/2",2.9751,2.72498,0.0992638,0.101518,0.124456,0.114806,28303.7,28328.4,29241.4,29183.5,33934.4,34318.1,41202,41564,1.92255,1.9247,0.108425,0,32.1929,999.9,63.7,33.7,33.6411,63.2793,32.8846,1,0.398717,-0.679491,20.3773,5.22133,12.0099,4.9892,3.28898,3433.4,9999,9999,63.4,1.86739,1.86646,1.86587,1.86584,1.86767,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.567,-0.1065,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38634.8,38634.5,1.04736,2.23267,1.39648,2.29858,1.49536,2.31934,38.7471,15.0602,18,504.866,513.492,32.598,32.4444,29.9998,32.2326,32.1159,21.0627,35.6815,55.6955,32.6224,433.42,24.0763,100.015,99.8454
128,NA,1655215125.6,5077.09999990463,2022-06-14 08:58:45,08:58:45,5,"tmpl.us_block1_plot8_schiz","stan",1655212475.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.94809300272,419.148715151515,1.13738481060864,66.0770391575581,0,24.1814256228362,26.42,1.0100167734399e-05,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212475.565,564.774115482639,572.024846136536,25.4838125543183,24.7786327035511,567.586031768786,25.6006467976326,429.688595450982,99.440738018413,0.0872689175387988,33.5115742832091,34.076956562911,999.9,0,0,9093.0307707146,0,527.098854037703,-7.25071547959937,579.433453056046,586.530243215428,0.70517967626925,572.024846136536,24.7786327035511,2.53413551523893,2.46400724300745,21.0007527194643,20.5245012358176,1999.99825865848,0.979999935905305,0.0200000377904428,0,2.1815807189829,0,12032.6431933363,16749.4470232354,40.8046425252082,41.432370626918,40.7007474791758,40.6117441473038,40.3747603682595,1959.99809995616,40.0000333187199,0,1655215125.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-7.23936473804963,-0.00295960367746256,484.730032348071,1,0.709892106823568,0.00082435770127454,0.89921491625221,1,2,2,"2/2",2.97496,2.72515,0.100315,0.103,0.124439,0.114641,28271.3,28281.8,29242.1,29183.7,33935.5,34324.9,41202.6,41564.5,1.9222,1.92485,0.109691,0,32.1856,999.9,63.7,33.7,33.6406,63.0493,32.2676,1,0.398427,-0.65046,20.3775,5.22073,12.0099,4.9893,3.28903,3433.4,9999,9999,63.4,1.86739,1.86646,1.86586,1.86584,1.86768,1.87012,1.86874,1.87014,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.574,-0.1065,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38634.9,38634.6,1.07178,2.22412,1.39648,2.29614,1.49536,2.39624,38.7471,15.0689,18,504.626,513.587,32.6327,32.4408,29.9997,32.2315,32.1147,21.5551,35.9606,55.6955,32.6511,446.907,24.0467,100.017,99.8464
129,NA,1655215130.6,5082.09999990463,2022-06-14 08:58:50,08:58:50,5,"tmpl.us_block1_plot8_schiz","stan",1655212477.65654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.051119582928,426.817733333333,1.63827174574285,66.0770391575581,0,24.1464900537025,26.410076969697,-0.00014182840400032,79.8544800941689,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655212477.65654,564.65387796386,571.917835306395,25.4845452498686,24.7781233471176,567.464822088926,25.601371405905,429.744193018963,99.4407747853513,0.0872790598239005,33.5114891799545,34.0768601279131,999.9,0,0,9093.74953040126,0,526.874162545996,-7.26394215391894,579.310476266357,586.420302599611,0.706421736275696,571.917835306395,24.7781233471176,2.53420934214999,2.46395747735237,21.0014146806983,20.5243792618276,1999.9982889434,0.979999933327492,0.0200000400735938,0,2.18161664622393,0,12031.681436832,16749.4472665148,40.8058807604696,41.4337052742246,40.7020676362362,40.613035920799,40.3758936393902,1959.99812248116,40.0000411775013,0,1655215131.2,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-7.25167373522345,-0.00302832679910066,484.541341545836,1,0.711109614272797,0.00083105473311206,0.899921254625761,1,2,2,"2/2",2.97495,2.72517,0.101764,0.10528,0.124404,0.114436,28225.5,28210.1,29241.9,29183.9,33937,34333.4,41202.7,41565,1.92262,1.9246,0.109375,0,32.1745,999.9,63.6,33.7,33.591,62.9693,32.8966,1,0.398122,-0.632966,20.3772,5.21879,12.0099,4.98815,3.28843,3433.4,9999,9999,63.4,1.86737,1.86646,1.86589,1.86583,1.86768,1.87012,1.86875,1.87017,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.585,-0.1066,-1.09537811548804,-0.00097014950838288,-5.5665047010839e-07,1.88935591018375e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,2,2224,2,28,38635,38634.7,1.10352,2.23633,1.39648,2.29736,1.49536,2.27051,38.7717,15.0514,18,504.906,513.412,32.6612,32.4371,29.9999,32.2315,32.1147,22.2067,35.9606,55.3107,32.6823,467.123,24.0234,100.016,99.8475
